,0,1,2
0,928.0,19.0,4.244227687790082
1,948.0,22.0,4.528681004234994
2,955.0,16.0,4.1281600718045794
3,988.0,15.0,3.1616270818953183
4,922.0,16.0,3.196110849966068
5,1018.0,9.0,1.922629206405015
6,913.0,11.0,2.1676035965815434
7,958.0,18.0,2.44827233637811
8,945.0,18.0,3.7284942558997187
9,942.0,10.0,1.760881802033889
10,955.0,13.0,3.0643658087350216
11,957.0,10.0,2.345049545936029
12,954.0,15.0,3.5738568123204266
13,960.0,13.0,2.485060272593363
14,933.0,16.0,2.664142026859701
15,911.0,8.0,1.8911075340734198
16,968.0,22.0,6.894626765935564
17,941.0,17.0,3.23360258497495
18,996.0,23.0,4.266495086079706
19,977.0,15.0,2.764739844553787
20,925.0,19.0,3.4876379621414912
21,1001.0,19.0,2.4890629987150756
22,998.0,15.0,3.1087576141992552
23,900.0,25.0,6.819038961545416
24,949.0,14.0,2.0708657915239304
25,926.0,14.0,2.454649272138136
26,982.0,17.0,3.7728890144182725
27,953.0,23.0,6.250196923067715
28,931.0,8.0,1.86161080254686
29,954.0,12.0,2.9363299138472345
30,921.0,9.0,1.6273897382205131
31,954.0,20.0,4.301831172238834
32,942.0,16.0,2.7510050575951652
33,965.0,13.0,1.9026641642295066
34,924.0,25.0,4.9612870142493755
35,970.0,16.0,2.9280805172139788
36,947.0,14.0,3.258490430489727
37,958.0,20.0,3.278103033301084
38,958.0,16.0,3.1743387627003057
39,963.0,15.0,3.5240635505038753
40,919.0,11.0,2.784017194515885
41,982.0,13.0,2.695903420147963
42,977.0,15.0,3.861037049709489
43,892.0,17.0,3.629758881091692
44,933.0,14.0,4.1312233869351
45,959.0,12.0,1.9689932912902615
46,888.0,15.0,2.531174979263336
47,984.0,20.0,4.005185682233323
48,913.0,12.0,2.409989259030861
49,902.0,17.0,3.8675217380863165
50,979.0,11.0,1.696412121728527
51,983.0,19.0,3.021660630392596
52,967.0,18.0,3.220815753673101
53,973.0,23.0,4.558675323504871
54,945.0,17.0,3.936843803488361
55,990.0,19.0,4.446756281474723
56,954.0,19.0,2.779972789806079
57,950.0,27.0,4.440733312201385
58,912.0,12.0,1.5958376334830853
59,948.0,18.0,3.1067066675046773
60,932.0,14.0,1.8132140834963915
61,1017.0,31.0,6.737776696530987
62,932.0,24.0,3.809576654906447
63,993.0,16.0,2.6255413043124185
64,974.0,22.0,3.4162740470058335
65,936.0,18.0,2.878221891603689
66,965.0,14.0,2.411251148095967
67,901.0,16.0,2.3210602968010705
68,938.0,18.0,3.9115288343604147
69,931.0,9.0,2.243443388003745
70,952.0,13.0,2.1532459025294886
71,972.0,11.0,2.053625178196346
72,933.0,14.0,1.9388927990793159
73,933.0,18.0,2.7895698169417242
74,966.0,18.0,2.3093226211199793
75,948.0,16.0,1.4797005333611124
76,930.0,13.0,2.467126664724172
77,931.0,17.0,1.4533448334099033
78,953.0,21.0,2.3325106424470854
79,940.0,12.0,1.8361298370774994
80,946.0,18.0,2.755679374584554
81,956.0,22.0,3.589749587332884
82,972.0,21.0,3.9660885564096002
83,980.0,14.0,0.702719365897282
84,965.0,16.0,2.585132853294053
85,932.0,8.0,0.714466313345982
86,964.0,16.0,1.4122512631231103
87,922.0,17.0,4.314097127900648
88,999.0,17.0,3.3700811955574403
89,942.0,24.0,3.836509110734924
90,948.0,11.0,2.389802044487735
91,946.0,20.0,1.7102355514421375
92,943.0,8.0,1.9856132851542092
93,913.0,22.0,5.493921066181414
94,931.0,16.0,2.498908862088428
95,942.0,12.0,2.651135571530066
96,993.0,16.0,3.9980151963811412
97,900.0,16.0,2.746914181844316
98,957.0,19.0,2.4780579843934047
99,941.0,17.0,3.826339392489105
100,977.0,28.0,4.823320495944843
101,967.0,18.0,4.05344137863547
102,960.0,20.0,4.487988439952031
103,941.0,25.0,3.3773166653474243
104,972.0,20.0,2.5838682501295502
105,962.0,18.0,2.9416193928853227
106,1009.0,21.0,2.7573356275359613
107,921.0,15.0,3.8871793689839986
108,996.0,19.0,2.772989715607098
109,936.0,22.0,2.6105612350273684
110,953.0,16.0,2.5919276386610113
111,965.0,26.0,2.836617355950349
112,949.0,28.0,3.5441829173531985
113,914.0,18.0,2.1155049770858247
114,969.0,23.0,2.331286651089082
115,965.0,22.0,1.7518381554637648
116,963.0,21.0,3.674612690127236
117,943.0,21.0,3.9615059575745715
118,984.0,18.0,2.325394631283973
119,922.0,33.0,4.526546214189256
120,979.0,17.0,3.0835217576986738
121,907.0,17.0,2.662617825624322
122,936.0,23.0,2.0376931008881547
123,945.0,31.0,4.814293772914911
124,888.0,39.0,6.627755697694428
125,931.0,29.0,4.003016684227282
126,968.0,31.0,4.432260625835816
127,943.0,29.0,3.4916510277354025
128,925.0,34.0,5.300721668209055
129,942.0,20.0,2.0540684115886965
130,983.0,23.0,3.769359357910592
131,1003.0,26.0,2.1750957826463186
132,926.0,25.0,3.4794834219045465
133,977.0,24.0,3.1839308947793703
134,945.0,35.0,5.663098187169009
135,942.0,24.0,3.8254898807555664
136,960.0,23.0,3.312413743125128
137,994.0,29.0,2.0265265339647454
138,970.0,25.0,4.188285041723105
139,959.0,19.0,3.251734119795214
140,940.0,20.0,4.63486455037107
141,939.0,23.0,4.488804925199659
142,887.0,16.0,2.0315923651715746
143,983.0,23.0,4.1443390396503
144,903.0,11.0,1.1103924192714514
145,923.0,32.0,4.521994820643696
146,900.0,18.0,2.580847264986233
147,908.0,24.0,3.470698037012859
148,967.0,15.0,2.544044204129106
149,936.0,22.0,4.129040942111556
150,956.0,26.0,3.3478448362990347
151,976.0,24.0,2.4749598940540056
152,968.0,25.0,3.6347333357683325
153,951.0,26.0,3.3511215324579986
154,930.0,36.0,5.609057454187908
155,914.0,30.0,4.0666198478406494
156,944.0,28.0,3.9852267438738407
157,937.0,38.0,5.487278069160599
