,0,1,2
0,0.0,0.0,0.0
1,25.0,0.0,0.0
2,12.0,0.0,0.0
3,19.0,0.0,0.0
4,0.0,0.0,0.0
5,11.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,72.0,0.0,0.0
9,40.0,0.0,0.0
10,0.0,1.0,0.43813251364357253
11,0.0,2.0,0.7776134438791353
12,6.0,3.0,1.0602681397780627
13,113.0,3.0,0.9608630332243147
14,0.0,3.0,1.0481827871786322
15,23.0,3.0,1.2024369167554398
16,14.0,3.0,1.540874924473993
17,46.0,3.0,1.524882380543449
18,19.0,3.0,1.5548729839633488
19,0.0,3.0,1.42583467996484
20,69.0,4.0,1.0437730344874532
21,22.0,3.0,0.9564879445242976
22,19.0,2.0,0.7771266480367878
23,0.0,1.0,0.2992421674019763
24,41.0,2.0,0.6110531426601773
25,30.0,2.0,0.7255836311543501
26,24.0,2.0,0.6724365342022195
27,20.0,2.0,0.7324139337039105
28,18.0,2.0,0.7830331621645745
29,26.0,2.0,0.7310850694542118
30,13.0,2.0,0.5992620382645232
31,29.0,1.0,0.43014218400269577
32,0.0,3.0,0.7861651711268393
33,37.0,3.0,0.8672255844946383
34,0.0,3.0,0.7297743409804736
35,14.0,2.0,0.3204163804464051
36,14.0,2.0,0.34318166399397687
37,26.0,2.0,0.32857956181122067
38,0.0,2.0,0.3458337598844464
39,12.0,3.0,0.4155857015955562
40,0.0,3.0,0.4321209765085221
41,0.0,3.0,0.3655246421625476
42,0.0,3.0,0.38581388601282407
43,30.0,1.0,0.12580138349280165
44,6.0,1.0,0.15358809886979177
45,0.0,1.0,0.16287106766425208
46,0.0,2.0,0.4332201610270942
47,37.0,2.0,0.712285639492743
48,0.0,2.0,0.7097492911849541
49,11.0,2.0,0.534674787294068
50,11.0,1.0,0.45418827146909396
51,23.0,1.0,0.47579904071418455
52,0.0,1.0,0.45758395843441
53,20.0,1.0,0.5953746185734744
54,12.0,1.0,0.34537820228340443
55,28.0,1.0,0.22188936067574677
56,87.0,1.0,0.4200223549585039
57,0.0,0.0,0.0
58,0.0,0.0,0.0
59,39.0,0.0,0.0
60,3.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,9.0,0.0,0.0
64,24.0,2.0,0.6294988781223064
65,0.0,2.0,1.450968267265936
66,64.0,2.0,1.3123618494549
67,0.0,2.0,0.6846976923247036
68,0.0,2.0,0.9899146319667423
69,48.0,3.0,1.5473036919964622
70,22.0,3.0,1.6768870782669547
71,43.0,3.0,0.840801358461511
72,0.0,4.0,1.2037480071482793
73,0.0,4.0,1.01006257492653
74,89.0,4.0,1.7244615414409707
75,0.0,2.0,0.6704675085967111
76,0.0,2.0,0.7026513613959189
77,11.0,2.0,0.737443432270396
78,25.0,2.0,0.6319862768296237
79,43.0,2.0,0.49274303408812503
80,0.0,1.0,0.3258970153052684
81,27.0,1.0,0.3997134438704232
82,0.0,1.0,0.39759023206505495
83,0.0,0.0,0.0
84,0.0,0.0,0.0
85,23.0,1.0,0.4747176020022692
86,11.0,2.0,1.2737543065846813
87,0.0,4.0,1.7683523373920846
88,9.0,5.0,1.9323676339732352
89,27.0,6.0,2.4639833684634787
90,18.0,7.0,4.313181230447448
91,56.0,7.0,3.8949662896758768
92,41.0,7.0,3.908982779858897
93,5.0,7.0,3.2234727632158817
94,32.0,7.0,2.565916948721743
95,18.0,7.0,3.557281110284401
96,0.0,6.0,2.568403658755038
97,0.0,5.0,1.8307070777141907
98,2.0,4.0,1.676135254566689
99,0.0,3.0,1.364634651638467
100,25.0,2.0,0.91463289350547
101,0.0,1.0,0.39712586296306573
102,4.0,1.0,0.21932703934354936
103,42.0,1.0,0.17225146380716605
104,10.0,1.0,0.3209174559951802
105,0.0,1.0,0.1616159586304649
106,5.0,1.0,0.310621867431993
107,0.0,1.0,0.2554791259442789
108,33.0,1.0,0.12505226679414064
109,12.0,0.0,0.0
110,0.0,0.0,0.0
111,0.0,0.0,0.0
112,0.0,0.0,0.0
113,84.0,0.0,0.0
