,0,1,2
0,1237.0,25.0,7.886068807917391
1,1305.0,39.0,13.44592618802917
2,1239.0,39.0,14.61136464779271
3,1291.0,50.0,16.99841755604142
4,1190.0,50.0,18.954840279591853
5,1311.0,63.0,22.819008077088505
6,1219.0,63.0,22.93278572682859
7,1250.0,78.0,28.85414518244776
8,1301.0,78.0,29.175719257423825
9,1207.0,94.0,35.36630228951872
10,1212.0,69.0,27.083886647704944
11,1180.0,70.0,25.960980120238997
12,1280.0,70.0,28.2661276315636
13,1195.0,82.0,32.880324082031095
14,1285.0,82.0,33.82376463641824
15,1246.0,88.0,34.11795614865114
16,1298.0,88.0,33.97524875786247
17,1273.0,95.0,32.489107569698206
18,1277.0,95.0,33.76742561096822
19,1246.0,101.0,37.45662475723416
20,1300.0,101.0,35.21122118446855
21,1211.0,110.0,41.82123194438347
22,1326.0,110.0,43.36362989763907
23,1205.0,107.0,47.20822040513944
24,1207.0,107.0,44.173949437301225
25,1238.0,117.0,44.00988263410454
26,1283.0,117.0,40.861009413077674
27,1249.0,115.0,44.232126726663815
28,1262.0,115.0,39.70946122983307
29,1286.0,108.0,38.86543614110928
30,1189.0,108.0,38.36518373285328
31,1248.0,110.0,39.23906710315863
32,1257.0,110.0,40.276268870796635
33,1315.0,109.0,40.75231872791503
34,1247.0,109.0,40.891582785595276
35,1220.0,105.0,39.78368408483244
36,1268.0,105.0,39.75600848065085
37,1233.0,124.0,47.204596995598365
38,1239.0,124.0,46.78454772832168
39,1266.0,128.0,43.52468606015297
40,1190.0,128.0,45.02759019416742
41,1232.0,121.0,37.572594978115895
42,1195.0,121.0,40.85438350929799
43,1259.0,112.0,36.685637167943526
44,1272.0,112.0,35.508665245873594
45,1187.0,113.0,38.818167943102566
46,1244.0,113.0,42.160977500712725
47,1210.0,90.0,39.377948839015666
48,1251.0,90.0,40.17119456948232
49,1325.0,82.0,36.23782955560038
50,1262.0,82.0,34.301943274737184
51,1241.0,71.0,31.681540764960236
52,1263.0,71.0,32.49470931177759
53,1223.0,76.0,30.944388588900285
54,1196.0,76.0,28.8266299129824
55,1258.0,57.0,19.513308912494722
56,1337.0,57.0,20.493179658268552
57,1172.0,53.0,19.699345803791385
58,1211.0,53.0,22.150793874470335
59,1260.0,54.0,25.69171574947044
60,1207.0,54.0,23.298412353475396
61,1258.0,62.0,27.879955363565326
62,1288.0,62.0,28.572045684651496
63,1247.0,69.0,27.847200965466396
64,1248.0,69.0,25.37133920146418
65,1288.0,99.0,39.81703117060354
66,1265.0,99.0,40.225792374639326
67,1273.0,133.0,43.39031859624246
68,1221.0,133.0,45.22554237746926
69,1251.0,172.0,54.79762234525179
70,1290.0,172.0,64.2886844082387
71,1240.0,198.0,76.81071421993475
72,1268.0,198.0,75.45848087620138
73,1264.0,205.0,72.55075238187361
74,1239.0,205.0,78.39990254379518
75,1298.0,192.0,71.88576681681772
76,1221.0,192.0,71.03511295954154
77,1276.0,168.0,64.50973711736883
78,1270.0,168.0,54.79521964077466
79,1286.0,172.0,58.22729269511597
80,1235.0,172.0,56.667399503495254
81,1225.0,185.0,60.4153535603264
82,1211.0,185.0,65.96886027023169
83,1232.0,204.0,72.49060935785835
84,1234.0,204.0,68.04736810630845
85,1238.0,210.0,73.84236287182743
86,1212.0,210.0,78.95694996144306
87,1272.0,226.0,89.05116480524313
88,1271.0,226.0,88.20142804500789
89,1276.0,271.0,94.74633788956076
90,1280.0,271.0,116.15888777971934
91,1225.0,287.0,120.17817658765402
92,1303.0,287.0,114.75759941405401
93,1218.0,275.0,106.77316832346521
94,1268.0,275.0,102.85765591319335
95,1284.0,276.0,110.18326319199262
96,1290.0,276.0,118.09353630205925
97,1301.0,264.0,109.73334272438701
98,1198.0,264.0,102.84598564648493
99,1245.0,178.0,76.71692449566795
100,1245.0,178.0,70.36166643992334
101,1230.0,119.0,47.505773303852536
102,1211.0,119.0,41.2819471018306
103,1259.0,94.0,30.969093256736247
104,1188.0,94.0,33.64853799008219
105,1243.0,78.0,28.60634864573898
106,1291.0,78.0,29.71032508223512
107,1192.0,63.0,27.821486980767798
108,1278.0,63.0,28.15674856234612
109,1275.0,62.0,22.546083167494576
110,1234.0,62.0,21.496735382330428
111,1209.0,76.0,19.808092137782925
112,1217.0,76.0,19.326461557939083
113,1220.0,102.0,36.74074046976979
114,1231.0,102.0,39.085796068318366
115,1295.0,115.0,44.97681193663872
116,1212.0,115.0,43.06768611691192
117,1233.0,126.0,44.63604098179672
118,1269.0,126.0,45.223116574546225
119,1266.0,135.0,42.41240473362793
120,1215.0,149.0,44.19167976943739
121,1215.0,127.0,43.422252826955386
122,1244.0,135.0,53.511704969088214
123,1301.0,106.0,42.84751465258212
124,1229.0,111.0,39.84995979113737
125,1314.0,83.0,29.88313846265643
126,1263.0,98.0,34.34296973797712
127,1286.0,76.0,26.70585076210915
128,1213.0,85.0,30.40981744299367
129,1245.0,63.0,25.213427874159688
130,1241.0,61.0,24.926606885273696
131,1254.0,57.0,22.61810638768438
132,1241.0,60.0,24.294313843867304
133,1253.0,52.0,19.88541924954818
134,1230.0,70.0,22.36803037057776
135,1258.0,70.0,28.546591210304896
136,1333.0,79.0,28.83714440183297
137,1282.0,79.0,29.460072439392903
138,1287.0,93.0,30.477356765105384
139,1293.0,93.0,29.43337352860171
140,1322.0,97.0,30.064680453765472
141,1262.0,97.0,30.418341231306382
142,1319.0,104.0,33.40286407494127
143,1220.0,104.0,33.686629879478886
144,1223.0,97.0,35.407653017584636
145,1273.0,97.0,39.2714774353034
146,1285.0,96.0,36.35642638066271
147,1268.0,96.0,34.67145923984421
148,1238.0,87.0,32.757832926866016
149,1258.0,87.0,36.54903185305741
150,1234.0,83.0,33.15928390058784
151,1247.0,83.0,33.97154389029172
152,1230.0,70.0,29.13439941689741
153,1262.0,70.0,26.475757686414674
154,1259.0,67.0,22.990506064769605
155,1184.0,67.0,22.895345354709313
156,1230.0,54.0,22.061125056048358
157,1292.0,54.0,20.341240697679353
158,1280.0,60.0,24.814869106495745
159,1273.0,60.0,24.46691297703361
160,1247.0,77.0,25.612881762647312
161,1195.0,77.0,26.176317414725304
162,1240.0,109.0,31.385249067793307
163,1266.0,109.0,44.81929885344236
164,1217.0,119.0,56.591251137288005
165,1243.0,119.0,58.1939157027047
166,1259.0,125.0,55.262253974388585
167,1309.0,125.0,44.00477618418279
168,1258.0,129.0,44.033463421558885
169,1307.0,129.0,40.968735305184246
170,1281.0,127.0,44.41445889577066
171,1218.0,127.0,40.94485083680548
172,1247.0,109.0,44.03332885880346
173,1158.0,109.0,45.13358806816336
174,1272.0,105.0,40.38569936486383
175,1281.0,105.0,38.15169413277748
176,1313.0,110.0,43.24096524526635
177,1283.0,110.0,43.090228789165955
178,1272.0,105.0,44.7085129675581
179,1272.0,105.0,46.5895592718163
180,1258.0,97.0,41.248605425363834
181,1307.0,97.0,37.99976308644213
182,1300.0,87.0,32.94466448911601
183,1264.0,87.0,29.50243493923452
184,1244.0,83.0,29.514757520842558
185,1223.0,83.0,35.39322368765385
186,1238.0,74.0,34.57940732472707
187,1195.0,74.0,33.09916967841861
188,1250.0,70.0,33.002065472999035
189,1278.0,70.0,30.65844720812493
190,1226.0,74.0,30.988165288367888
191,1218.0,74.0,34.712000903995836
192,1163.0,83.0,38.99317073246788
193,1289.0,83.0,39.30740311963909
194,1247.0,77.0,37.47911041355987
195,1262.0,77.0,35.21250692761887
196,1228.0,81.0,38.24933623282192
197,1241.0,81.0,35.1294461259985
198,1255.0,83.0,31.24533341894726
199,1198.0,83.0,31.103130262384397
200,1241.0,77.0,29.451496320418403
201,1265.0,77.0,27.96532862767258
202,1292.0,67.0,25.906187479242476
203,1289.0,67.0,28.05611491868772
204,1232.0,68.0,26.434869099347793
205,1269.0,68.0,28.758743425781855
206,1294.0,66.0,29.899914486125482
207,1311.0,66.0,30.64579624613559
208,1259.0,61.0,24.447683546107296
209,1307.0,61.0,24.80884388448385
210,1213.0,56.0,19.557687012408344
