Random State,Accuracy,Precision,Recall,F1 Score
500,0.6481481481481481,0.6751089324618736,0.6481481481481481,0.6426713811701705
1000,0.6666666666666666,0.7017543859649122,0.6666666666666666,0.6597222222222222
5000,0.6851851851851852,0.7304526748971193,0.6851851851851852,0.6767300959836712
10000,0.6481481481481481,0.6751089324618736,0.6481481481481481,0.6426713811701705
