,0,1,2
0,33.0,1.0,0.03998334027488548
1,0.0,0.0,0.0
2,16.0,0.0,0.0
3,27.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,16.0,0.0,0.0
9,42.0,1.0,0.375
10,11.0,0.0,0.0
11,16.0,0.0,0.0
12,0.0,0.0,0.0
13,42.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,44.0,1.0,0.48
17,6.0,0.0,0.0
18,20.0,0.0,0.0
19,0.0,0.0,0.0
20,56.0,0.0,0.0
21,4.0,0.0,0.0
22,11.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,19.0,0.0,0.0
26,13.0,0.0,0.0
27,8.0,0.0,0.0
28,0.0,0.0,0.0
29,44.0,0.0,0.0
30,0.0,0.0,0.0
31,0.0,0.0,0.0
32,0.0,0.0,0.0
33,43.0,1.0,0.027021955338712766
34,15.0,0.0,0.0
35,27.0,0.0,0.0
36,21.0,0.0,0.0
37,2.0,0.0,0.0
38,15.0,0.0,0.0
39,8.0,0.0,0.0
40,0.0,0.0,0.0
41,26.0,0.0,0.0
42,2.0,0.0,0.0
43,0.0,0.0,0.0
44,0.0,0.0,0.0
45,0.0,0.0,0.0
46,21.0,0.0,0.0
47,49.0,0.0,0.0
48,30.0,1.0,0.46875
49,54.0,1.0,0.05480399863675056
50,22.0,0.0,0.0
51,14.0,0.0,0.0
52,27.0,0.0,0.0
53,0.0,0.0,0.0
54,15.0,0.0,0.0
55,2.0,0.0,0.0
56,39.0,0.0,0.0
57,21.0,0.0,0.0
58,19.0,0.0,0.0
59,37.0,0.0,0.0
60,22.0,0.0,0.0
61,0.0,0.0,0.0
62,0.0,0.0,0.0
63,44.0,0.0,0.0
64,6.0,0.0,0.0
65,0.0,0.0,0.0
66,11.0,0.0,0.0
67,24.0,0.0,0.0
68,25.0,0.0,0.0
69,36.0,2.0,0.48079561042524
70,25.0,0.0,0.0
71,3.0,0.0,0.0
72,20.0,0.0,0.0
73,0.0,0.0,0.0
74,40.0,2.0,0.07768656286043842
75,11.0,0.0,0.0
76,0.0,0.0,0.0
77,80.0,0.0,0.0
78,11.0,0.0,0.0
79,43.0,0.0,0.0
80,47.0,0.0,0.0
81,42.0,0.0,0.0
82,0.0,0.0,0.0
83,10.0,0.0,0.0
84,23.0,0.0,0.0
85,16.0,0.0,0.0
86,33.0,0.0,0.0
87,0.0,0.0,0.0
88,0.0,0.0,0.0
89,5.0,0.0,0.0
90,29.0,1.0,0.21875
91,29.0,0.0,0.0
92,11.0,0.0,0.0
93,19.0,0.0,0.0
94,21.0,0.0,0.0
95,0.0,0.0,0.0
96,0.0,0.0,0.0
97,15.0,1.0,0.09893058273213612
98,20.0,1.0,0.0748378106725146
99,0.0,0.0,0.0
100,18.0,0.0,0.0
101,0.0,0.0,0.0
102,42.0,0.0,0.0
103,36.0,0.0,0.0
104,39.0,0.0,0.0
105,0.0,0.0,0.0
106,0.0,0.0,0.0
107,0.0,0.0,0.0
108,13.0,0.0,0.0
109,14.0,0.0,0.0
110,43.0,1.0,0.04783163265306123
111,26.0,1.0,0.030295857988165587
112,0.0,0.0,0.0
113,18.0,0.0,0.0
114,0.0,0.0,0.0
115,0.0,0.0,0.0
116,32.0,0.0,0.0
117,15.0,1.0,0.05997732426303859
118,0.0,0.0,0.0
119,0.0,0.0,0.0
120,26.0,1.0,0.23951247165532882
121,0.0,0.0,0.0
122,22.0,0.0,0.0
123,8.0,0.0,0.0
124,11.0,0.0,0.0
125,27.0,0.0,0.0
126,25.0,0.0,0.0
127,16.0,1.0,0.07482290436835878
128,0.0,0.0,0.0
129,0.0,0.0,0.0
130,27.0,0.0,0.0
131,42.0,0.0,0.0
132,27.0,0.0,0.0
133,0.0,0.0,0.0
134,16.0,0.0,0.0
135,14.0,0.0,0.0
136,0.0,0.0,0.0
137,0.0,0.0,0.0
138,24.0,0.0,0.0
139,37.0,0.0,0.0
140,0.0,0.0,0.0
141,8.0,0.0,0.0
142,4.0,0.0,0.0
143,22.0,0.0,0.0
144,11.0,0.0,0.0
145,30.0,0.0,0.0
146,25.0,0.0,0.0
147,25.0,0.0,0.0
148,0.0,0.0,0.0
149,0.0,0.0,0.0
150,0.0,0.0,0.0
151,0.0,0.0,0.0
152,11.0,0.0,0.0
153,20.0,0.0,0.0
154,27.0,0.0,0.0
155,40.0,0.0,0.0
156,0.0,0.0,0.0
157,0.0,0.0,0.0
158,44.0,0.0,0.0
159,0.0,0.0,0.0
160,43.0,0.0,0.0
161,0.0,0.0,0.0
162,0.0,0.0,0.0
163,0.0,0.0,0.0
164,36.0,0.0,0.0
165,3.0,0.0,0.0
166,37.0,0.0,0.0
167,0.0,0.0,0.0
168,49.0,0.0,0.0
169,59.0,0.0,0.0
170,0.0,0.0,0.0
171,49.0,0.0,0.0
172,0.0,0.0,0.0
173,24.0,0.0,0.0
174,0.0,0.0,0.0
175,24.0,0.0,0.0
176,0.0,0.0,0.0
177,42.0,1.0,0.18033248802479562
178,6.0,0.0,0.0
179,0.0,0.0,0.0
180,21.0,1.0,0.24489795918367352
181,47.0,0.0,0.0
182,55.0,0.0,0.0
183,0.0,0.0,0.0
184,24.0,0.0,0.0
185,22.0,0.0,0.0
186,0.0,0.0,0.0
187,22.0,0.0,0.0
188,26.0,0.0,0.0
189,0.0,0.0,0.0
190,0.0,0.0,0.0
191,32.0,0.0,0.0
192,0.0,0.0,0.0
193,18.0,0.0,0.0
194,47.0,0.0,0.0
195,25.0,0.0,0.0
196,2.0,0.0,0.0
197,0.0,0.0,0.0
198,24.0,0.0,0.0
199,52.0,0.0,0.0
200,0.0,0.0,0.0
201,20.0,0.0,0.0
202,28.0,0.0,0.0
203,20.0,0.0,0.0
204,27.0,2.0,0.10755880562350072
205,32.0,0.0,0.0
206,37.0,0.0,0.0
207,45.0,1.0,0.07781415554142834
208,53.0,1.0,0.05124653739612173
209,0.0,0.0,0.0
210,24.0,0.0,0.0
211,37.0,1.0,0.5
212,45.0,0.0,0.0
213,15.0,0.0,0.0
214,0.0,0.0,0.0
215,0.0,0.0,0.0
216,0.0,0.0,0.0
217,16.0,0.0,0.0
218,15.0,0.0,0.0
219,16.0,0.0,0.0
220,0.0,0.0,0.0
221,0.0,0.0,0.0
222,37.0,1.0,0.07795461243737106
223,28.0,0.0,0.0
224,0.0,0.0,0.0
225,32.0,0.0,0.0
226,0.0,0.0,0.0
227,37.0,0.0,0.0
228,29.0,1.0,0.06658739595719365
229,0.0,0.0,0.0
230,22.0,0.0,0.0
231,5.0,0.0,0.0
232,15.0,0.0,0.0
233,20.0,0.0,0.0
234,3.0,0.0,0.0
235,0.0,0.0,0.0
236,37.0,1.0,0.07390564068764766
237,43.0,0.0,0.0
238,0.0,0.0,0.0
239,16.0,0.0,0.0
240,24.0,0.0,0.0
241,0.0,0.0,0.0
242,27.0,0.0,0.0
243,0.0,0.0,0.0
244,0.0,0.0,0.0
245,4.0,0.0,0.0
246,0.0,0.0,0.0
247,21.0,0.0,0.0
248,24.0,0.0,0.0
249,0.0,0.0,0.0
250,46.0,0.0,0.0
251,25.0,0.0,0.0
252,7.0,0.0,0.0
253,0.0,0.0,0.0
254,72.0,0.0,0.0
255,0.0,0.0,0.0
256,3.0,0.0,0.0
257,0.0,0.0,0.0
258,16.0,0.0,0.0
259,25.0,0.0,0.0
260,39.0,0.0,0.0
261,52.0,0.0,0.0
262,43.0,0.0,0.0
263,26.0,0.0,0.0
264,0.0,0.0,0.0
265,44.0,0.0,0.0
266,24.0,0.0,0.0
267,15.0,0.0,0.0
268,11.0,0.0,0.0
269,49.0,0.0,0.0
270,24.0,0.0,0.0
271,40.0,0.0,0.0
272,23.0,2.0,0.42375000000000007
273,27.0,0.0,0.0
274,22.0,0.0,0.0
275,40.0,1.0,0.21354424122590202
276,48.0,0.0,0.0
277,21.0,0.0,0.0
278,27.0,0.0,0.0
279,0.0,0.0,0.0
280,0.0,0.0,0.0
281,22.0,0.0,0.0
282,0.0,0.0,0.0
283,27.0,0.0,0.0
284,27.0,0.0,0.0
285,42.0,0.0,0.0
286,11.0,0.0,0.0
287,0.0,0.0,0.0
288,0.0,0.0,0.0
289,29.0,0.0,0.0
290,0.0,0.0,0.0
291,0.0,0.0,0.0
292,0.0,0.0,0.0
293,38.0,1.0,0.3029585798816569
294,41.0,0.0,0.0
295,25.0,0.0,0.0
296,53.0,0.0,0.0
297,0.0,0.0,0.0
298,57.0,0.0,0.0
299,27.0,0.0,0.0
300,26.0,0.0,0.0
301,8.0,0.0,0.0
302,47.0,0.0,0.0
303,0.0,0.0,0.0
304,0.0,0.0,0.0
305,39.0,2.0,0.6527777777777777
306,21.0,0.0,0.0
307,0.0,0.0,0.0
308,21.0,0.0,0.0
309,27.0,0.0,0.0
