,0,1,2
0,20.0,0.0,0.0
1,13.0,0.0,0.0
2,16.0,0.0,0.0
3,15.0,0.0,0.0
4,15.0,0.0,0.0
5,13.0,0.0,0.0
6,11.0,0.0,0.0
7,11.0,0.0,0.0
8,19.0,0.0,0.0
9,13.0,0.0,0.0
10,10.0,1.0,0.24489795918367352
11,17.0,0.0,0.0
12,17.0,0.0,0.0
13,18.0,0.0,0.0
14,9.0,0.0,0.0
15,12.0,0.0,0.0
16,18.0,0.0,0.0
17,14.0,0.0,0.0
18,18.0,0.0,0.0
19,12.0,0.0,0.0
20,4.0,0.0,0.0
21,14.0,0.0,0.0
22,8.0,0.0,0.0
23,15.0,0.0,0.0
24,10.0,0.0,0.0
25,15.0,0.0,0.0
26,10.0,0.0,0.0
27,11.0,0.0,0.0
28,16.0,0.0,0.0
29,9.0,0.0,0.0
30,20.0,0.0,0.0
31,14.0,0.0,0.0
32,14.0,0.0,0.0
33,7.0,1.0,0.027772267407260465
34,13.0,0.0,0.0
35,11.0,1.0,0.2109375
36,18.0,0.0,0.0
37,15.0,0.0,0.0
38,13.0,0.0,0.0
39,11.0,0.0,0.0
40,7.0,0.0,0.0
41,10.0,0.0,0.0
42,11.0,0.0,0.0
43,11.0,0.0,0.0
44,13.0,0.0,0.0
45,10.0,0.0,0.0
46,18.0,0.0,0.0
47,11.0,0.0,0.0
48,10.0,1.0,0.4444444444444444
49,12.0,0.0,0.0
50,14.0,0.0,0.0
51,16.0,0.0,0.0
52,10.0,1.0,0.059644131136402045
53,12.0,0.0,0.0
54,9.0,0.0,0.0
55,15.0,0.0,0.0
56,11.0,0.0,0.0
57,12.0,0.0,0.0
58,10.0,0.0,0.0
59,10.0,1.0,0.0877914951989025
60,21.0,0.0,0.0
61,12.0,0.0,0.0
62,13.0,0.0,0.0
63,13.0,0.0,0.0
64,7.0,0.0,0.0
65,9.0,0.0,0.0
66,18.0,0.0,0.0
67,13.0,0.0,0.0
68,11.0,0.0,0.0
69,16.0,0.0,0.0
70,8.0,0.0,0.0
71,8.0,0.0,0.0
72,12.0,1.0,0.31999999999999984
73,11.0,0.0,0.0
74,9.0,0.0,0.0
75,8.0,1.0,0.05021679418440539
76,11.0,0.0,0.0
77,11.0,0.0,0.0
78,20.0,0.0,0.0
79,14.0,0.0,0.0
80,10.0,0.0,0.0
81,14.0,0.0,0.0
82,9.0,0.0,0.0
83,11.0,0.0,0.0
84,14.0,0.0,0.0
85,12.0,0.0,0.0
86,13.0,0.0,0.0
87,17.0,0.0,0.0
