,0,1,2
0,276.0,65.0,32.03159256255066
1,240.0,67.0,32.66861371232478
2,265.0,69.0,33.65982287633003
3,284.0,63.0,30.61322415044305
4,261.0,71.0,32.5555610420095
5,262.0,59.0,28.206538350541354
6,268.0,74.0,34.0912227320452
7,250.0,58.0,27.76608695690467
8,277.0,60.0,27.776985106259794
9,250.0,43.0,20.194347896535323
10,219.0,45.0,20.926175730158324
11,263.0,40.0,19.737067182572623
12,264.0,41.0,19.854183000006117
13,270.0,37.0,18.15636461137142
14,289.0,64.0,32.119234895086926
15,253.0,66.0,32.67644889167229
16,276.0,62.0,31.115175141710914
17,268.0,58.0,29.015823800835268
18,285.0,56.0,28.056770466413337
19,272.0,52.0,25.64503234725492
20,243.0,48.0,24.366225833701783
21,274.0,36.0,18.1277938534165
22,272.0,32.0,15.986133942693339
23,229.0,31.0,15.950129146948745
24,262.0,28.0,14.546874873948669
25,233.0,30.0,16.114814080625408
26,247.0,51.0,26.060592057918132
27,258.0,62.0,30.672884047201407
28,243.0,50.0,25.711445255627073
29,250.0,55.0,27.902546101377766
30,262.0,50.0,26.94744198381603
31,219.0,45.0,24.35402538370386
32,237.0,43.0,23.03790956299806
33,266.0,41.0,22.628783877518636
34,261.0,33.0,17.6229967468697
35,283.0,23.0,12.795783029179129
36,261.0,25.0,13.303910709984752
37,260.0,30.0,16.026381213532957
38,249.0,27.0,14.990208731177598
39,243.0,28.0,15.939743085815609
40,273.0,49.0,25.50106852385642
41,265.0,49.0,25.280902981511435
42,272.0,50.0,26.527928947244224
43,209.0,42.0,23.44117755705533
44,236.0,40.0,22.996868420956968
45,246.0,39.0,21.570259764555647
46,282.0,41.0,22.980699790236223
47,297.0,31.0,17.86860605758272
48,241.0,23.0,13.833501716106642
49,250.0,21.0,12.80401215428538
50,252.0,27.0,15.665063337810546
51,263.0,29.0,17.21031246223664
52,264.0,38.0,21.2315660946614
53,257.0,38.0,21.471295564136792
54,251.0,40.0,22.415316861624976
55,262.0,35.0,20.70575991567775
56,250.0,37.0,21.90983386094581
57,265.0,36.0,20.598868978671806
58,266.0,29.0,17.155695658969023
59,262.0,28.0,16.72147811452394
60,295.0,26.0,15.808644234801564
61,269.0,26.0,15.622040831480698
62,280.0,31.0,18.51641248087802
63,280.0,30.0,17.168534303837426
64,244.0,35.0,20.595407705289862
65,246.0,37.0,21.38328837817385
66,264.0,27.0,17.989651118067464
67,252.0,22.0,14.6728874812014
68,260.0,26.0,16.815927101346475
69,252.0,24.0,15.30301291496489
70,262.0,23.0,14.60541096347343
71,247.0,23.0,13.906610464940082
72,272.0,24.0,14.396883974980069
73,274.0,30.0,17.950285193084486
74,227.0,29.0,17.163206080169214
75,263.0,31.0,17.75169439590071
76,269.0,24.0,16.223371321875725
77,241.0,26.0,16.578851888969606
78,279.0,24.0,16.704758587713975
79,247.0,25.0,17.291302751048516
80,255.0,22.0,14.468224178516662
81,274.0,25.0,15.990442782351208
82,268.0,22.0,13.475834278727469
83,239.0,21.0,12.98183958942841
84,255.0,23.0,13.24776568386128
85,279.0,31.0,18.01557152862445
86,248.0,31.0,18.343404454006233
87,277.0,31.0,18.35153166484503
88,262.0,25.0,16.254129996938175
89,276.0,23.0,14.664460077189492
90,272.0,23.0,15.00241601635508
91,274.0,24.0,16.11418585586478
92,259.0,23.0,14.294002824265673
93,272.0,24.0,14.633907727663711
